id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags
1117989239684325377,2019-04-16 03:13:00,"What you may not understand about China's AI scene https://t.co/lRnz7YKPFm

#MachineLearning #BigData #DataScience #DeepLearning #Statistics #AI #ArtificialIngelligence #FinTech #IoT #BigDataAnalytics #Analytics #China",Data Science Made Easy,DataScienceDr,2061,1768,8,4,"[{'text': 'MachineLearning', 'indices': [76, 92]}, {'text': 'BigData', 'indices': [93, 101]}, {'text': 'DataScience', 'indices': [102, 114]}, {'text': 'DeepLearning', 'indices': [115, 128]}, {'text': 'Statistics', 'indices': [129, 140]}, {'text': 'AI', 'indices': [141, 144]}, {'text': 'ArtificialIngelligence', 'indices': [145, 168]}, {'text': 'FinTech', 'indices': [169, 177]}, {'text': 'IoT', 'indices': [178, 182]}, {'text': 'BigDataAnalytics', 'indices': [183, 200]}, {'text': 'Analytics', 'indices': [201, 211]}, {'text': 'China', 'indices': [212, 218]}]"
1117988735071739905,2019-04-16 03:11:00,"#Vienna Helmut Veith Stipend #Scholarship for female students in computer science at Vienna University of Technology @tuvienna Check all Masters programs &amp; Apply before Nov. 30, 2019 #WomenInSTEM #womenintech #Informatik #Mathematics #DataScience #FM #AI https://t.co/e2WyMWUvsT https://t.co/jt5V9ndvnQ",VCLA at TU Wien,vclaTUwien,4940,1336,2,2,"[{'text': 'Vienna', 'indices': [0, 7]}, {'text': 'Scholarship', 'indices': [29, 41]}, {'text': 'WomenInSTEM', 'indices': [187, 199]}, {'text': 'womenintech', 'indices': [200, 212]}, {'text': 'Informatik', 'indices': [213, 224]}, {'text': 'Mathematics', 'indices': [225, 237]}, {'text': 'DataScience', 'indices': [238, 250]}, {'text': 'FM', 'indices': [251, 254]}, {'text': 'AI', 'indices': [255, 258]}]"
1117988489449152512,2019-04-16 03:10:01,Modern Deep Learning Techniques Applied to Natural Language Processing by Authors https://t.co/w24jLoQH3T   #DeepLearning #MachineLearning #AI #DataScience https://t.co/vHPd3x7u9Z,Valentino Zocca,ItalyHighTech,994,1595,1,3,"[{'text': 'DeepLearning', 'indices': [108, 121]}, {'text': 'MachineLearning', 'indices': [122, 138]}, {'text': 'AI', 'indices': [139, 142]}, {'text': 'DataScience', 'indices': [143, 155]}]"
1117988046769741824,2019-04-16 03:08:16,"Welcome to my blog!
https://t.co/EUfeo0nhFj

#OTTalk #OccupationalTherapy #healthcare #innovation #science #philosophy #datascience #bayes",Makoto Kyougoku,mk76e,361,214,0,0,"[{'text': 'OTTalk', 'indices': [45, 52]}, {'text': 'OccupationalTherapy', 'indices': [53, 73]}, {'text': 'healthcare', 'indices': [74, 85]}, {'text': 'innovation', 'indices': [86, 97]}, {'text': 'science', 'indices': [98, 106]}, {'text': 'philosophy', 'indices': [107, 118]}, {'text': 'datascience', 'indices': [119, 131]}, {'text': 'bayes', 'indices': [132, 138]}]"
1117987367267250178,2019-04-16 03:05:34,"https://t.co/gQObk3t7lb Library - P2P file catalog and marketplace with intelligent search engine and blockchain payments https://t.co/Jt5bvg2JVO 
SUBSCRIBE and Thumbs up
#blockchain #ponderist #bitcoin #ico #cryptonews #datascience #searchengine",Mike Bratek,Ohioman2010,2389,2368,0,0,"[{'text': 'blockchain', 'indices': [171, 182]}, {'text': 'ponderist', 'indices': [183, 193]}, {'text': 'bitcoin', 'indices': [194, 202]}, {'text': 'ico', 'indices': [203, 207]}, {'text': 'cryptonews', 'indices': [208, 219]}, {'text': 'datascience', 'indices': [220, 232]}, {'text': 'searchengine', 'indices': [233, 246]}]"
1117986327264419840,2019-04-16 03:01:26,"Is artificial intelligence, intelligent? How machine learning has developed. - The Washington Post https://t.co/Y70FGSAzOH #AI #ML #MachineLearning #DeepLearning #DataScience",RR,RetweetedRajeev,20,137,0,0,"[{'text': 'AI', 'indices': [123, 126]}, {'text': 'ML', 'indices': [127, 130]}, {'text': 'MachineLearning', 'indices': [131, 147]}, {'text': 'DeepLearning', 'indices': [148, 161]}, {'text': 'DataScience', 'indices': [162, 174]}]"
1117986088579227648,2019-04-16 03:00:29,"Is artificial intelligence, intelligent? How machine learning has developed. - The Washington Post https://t.co/6XNvDPPSHM #AI #ML #MachineLearning #DeepLearning #DataScience",Dr. Rajeev Bukralia,rbukralia,4490,8657,0,0,"[{'text': 'AI', 'indices': [123, 126]}, {'text': 'ML', 'indices': [127, 130]}, {'text': 'MachineLearning', 'indices': [131, 147]}, {'text': 'DeepLearning', 'indices': [148, 161]}, {'text': 'DataScience', 'indices': [162, 174]}]"
1117986020019056642,2019-04-16 03:00:13,Become the new generation of marketing technologists Become the new generation of marketing technologists #martech #datavisualization #datascience #machinelearning #digital #marketing https://t.co/nZ5p7E8y3V https://t.co/1cOoQ5MJEH,Sameer Khan,SameerKhan,15196,15682,0,0,"[{'text': 'martech', 'indices': [106, 114]}, {'text': 'datavisualization', 'indices': [115, 133]}, {'text': 'datascience', 'indices': [134, 146]}, {'text': 'machinelearning', 'indices': [147, 163]}, {'text': 'digital', 'indices': [164, 172]}, {'text': 'marketing', 'indices': [173, 183]}]"
1117985993741819905,2019-04-16 03:00:06,How to Plan a Successful Influencer Marketing Campaign in 9 Steps https://t.co/HCaAP5Br6W #socialmedia #digitalmarketing #contentmarketing #growthhacking #startup #SEO #marketing #influencermarketing #blogging #infographic #ai #machinelearning #bigdata #datascience #fintech https://t.co/YaeHXkeTxE,John Abraham,iamjony94,7906,11558,1,3,"[{'text': 'socialmedia', 'indices': [90, 102]}, {'text': 'digitalmarketing', 'indices': [103, 120]}, {'text': 'contentmarketing', 'indices': [121, 138]}, {'text': 'growthhacking', 'indices': [139, 153]}, {'text': 'startup', 'indices': [154, 162]}, {'text': 'SEO', 'indices': [163, 167]}, {'text': 'marketing', 'indices': [168, 178]}, {'text': 'influencermarketing', 'indices': [179, 199]}, {'text': 'blogging', 'indices': [200, 209]}, {'text': 'infographic', 'indices': [210, 222]}, {'text': 'ai', 'indices': [223, 226]}, {'text': 'machinelearning', 'indices': [227, 243]}, {'text': 'bigdata', 'indices': [244, 252]}, {'text': 'datascience', 'indices': [253, 265]}, {'text': 'fintech', 'indices': [266, 274]}]"
1117985333688307712,2019-04-16 02:57:29,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/nUwCE0l05x
#datascience #python #machinelearning https://t.co/STMAwH4YbD https://t.co/beb7d2sEDq",Python,PythonVN123,12,166,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
