,id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags,text_1,TextNoHashtags,TextNoMentions
283,1117978045355188224,2019-04-16 02:28:31,"Key benefits of #roboadvisors in Fintech 

https://t.co/jZr98sug9z #roboadvice #fintech #australianfintech #wealthmanagement #AI #investing #investmentportfolio #Machinelearning #bigdata #data #analytics",Australian FinTech,austfintech,1578,6180,5,1,"['investing', 'roboadvisors', 'Machinelearning', 'data', 'wealthmanagement', 'australianfintech', 'roboadvice', 'fintech', 'AI', 'investmentportfolio', 'bigdata', 'analytics']","Key benefits of #roboadvisors in Fintech 

https://t.co/jZr98sug9z #roboadvice #fintech #australianfintech #wealthmanagement #AI #investing #investmentportfolio #Machinelearning #bigdata #data #analytics","Key benefits of roboadvisors in Fintech 

https://t.co/jZr98sug9z roboadvice fintech australianfintech wealthmanagement AI investing investmentportfolio Machinelearning bigdata data analytics",Key benefits of in Fintech httpstcojZr98sug9z
284,1117978036526358528,2019-04-16 02:28:29,"Key takeaways from Ken Hu's opening keynote #HAS2019 on opening up #opportunities: the rise of Zero #search Experience, 'Super Sight' to break barriers of distance, space + knowledge, ubiquitous #Connectivity with #5G and #AI powering #cloud adoption. Love focus on #tech4all ! https://t.co/VQ7H0o6oJr",Sally Eaves #UN #SXSW,sallyeaves,77856,88710,7,10,"['search', 'Connectivity', '5G', 'cloud', 'AI', 'HAS2019', 'opportunities:', 'tech4all']","Key takeaways from Ken Hu's opening keynote #HAS2019 on opening up #opportunities: the rise of Zero #search Experience, 'Super Sight' to break barriers of distance, space + knowledge, ubiquitous #Connectivity with #5G and #AI powering #cloud adoption. Love focus on #tech4all ! https://t.co/VQ7H0o6oJr","Key takeaways from Ken Hu's opening keynote HAS2019 on opening up opportunities: the rise of Zero search Experience, 'Super Sight' to break barriers of distance, space + knowledge, ubiquitous Connectivity with 5G and AI powering cloud adoption. Love focus on tech4all ! https://t.co/VQ7H0o6oJr",Key takeaways from Ken Hus opening keynote on opening up the rise of Zero Experience Super Sight to break barriers of distance space knowledge ubiquitous with and powering adoption Love focus on httpstcoVQ7H0o6oJr
285,1117978019480723456,2019-04-16 02:28:25,"$SSFT Pay attention to this one! @Sonasoft 
#investing #otc #technology #AI #datamigration #webdev #emailarchiving #backup https://t.co/D8YePpjgVO",Eric Gorges,EricNelsonG,349,175,1,1,"['emailarchiving', 'datamigration', 'investing', 'technology', 'backup', 'webdev', 'AI', 'otc']","$SSFT Pay attention to this one! @Sonasoft 
#investing #otc #technology #AI #datamigration #webdev #emailarchiving #backup https://t.co/D8YePpjgVO","$SSFT Pay attention to this one! @Sonasoft 
investing otc technology AI datamigration webdev emailarchiving backup https://t.co/D8YePpjgVO",SSFT Pay attention to this one httpstcoD8YePpjgVO
286,1117977982172377090,2019-04-16 02:28:16,"#BITCOIN #TWITTER sentiment analysis: Today sentiments detected
Updated every hour #btc #cryptocurrency #blockchain #AI #steem #digitalmine g https://t.co/V8Fb4qHUCZ",digital mine â¡ð¤ð¨âð»,digital_mine_,50,5200,1,0,"['TWITTER', 'cryptocurrency', 'blockchain', 'BITCOIN', 'steem', 'AI', 'btc', 'digitalmine']","#BITCOIN #TWITTER sentiment analysis: Today sentiments detected
Updated every hour #btc #cryptocurrency #blockchain #AI #steem #digitalmine g https://t.co/V8Fb4qHUCZ","BITCOIN TWITTER sentiment analysis: Today sentiments detected
Updated every hour btc cryptocurrency blockchain AI steem digitalmine g https://t.co/V8Fb4qHUCZ",sentiment analysis Today sentiments detected Updated every hour g httpstcoV8Fb4qHUCZ
287,1117977953353252864,2019-04-16 02:28:09,"#TechStuff: Fujitsu-Developed Deep Learning Technology Sets Record on ABCI - HPCwire

#tech #technology #datascience #neuralnetworks #ai #ml #machinelearning #deeplearning #agi

Read More Here:
https://t.co/GxXHMqm6OL",Chuck Russell,iamChuckRussell,7741,9379,1,2,"['technology', 'machinelearning', 'ai', 'ml', 'agi', 'tech', 'datascience', 'TechStuff:', 'neuralnetworks', 'deeplearning']","#TechStuff: Fujitsu-Developed Deep Learning Technology Sets Record on ABCI - HPCwire

#tech #technology #datascience #neuralnetworks #ai #ml #machinelearning #deeplearning #agi

Read More Here:
https://t.co/GxXHMqm6OL","TechStuff: Fujitsu-Developed Deep Learning Technology Sets Record on ABCI - HPCwire

tech technology datascience neuralnetworks ai ml machinelearning deeplearning agi

Read More Here:
https://t.co/GxXHMqm6OL",FujitsuDeveloped Deep Learning Technology Sets Record on ABCI HPCwire Read More Here httpstcoGxXHMqm6OL
288,1117977851158917120,2019-04-16 02:27:45,Explore how #AI delivers tremendous value for your business:  https://t.co/eucSMHW46B,CGOC,CGOC_Council,1899,2586,0,0,['AI'],Explore how #AI delivers tremendous value for your business:  https://t.co/eucSMHW46B,Explore how AI delivers tremendous value for your business:  https://t.co/eucSMHW46B,Explore how delivers tremendous value for your business httpstcoeucSMHW46B
289,1117977800345104384,2019-04-16 02:27:33,"@KipDondlinger @Huawei Excellent point. Its important to watch for #AIwashing. The prediction, here, relates to real #AI. #HAS2019 Thx!",Glen Gilmore,GlenGilmore,40124,305722,0,1,"['HAS2019', 'AIwashing.', 'AI.']","@KipDondlinger @Huawei Excellent point. Itâs important to watch for #AIwashing. The prediction, here, relates to âreal #AIâ. #HAS2019 Thx!","@KipDondlinger @Huawei Excellent point. Its important to watch for AIwashing. The prediction, here, relates to real AI. HAS2019 Thx!",Excellent point Its important to watch for The prediction here relates to real Thx
290,1117977757835759616,2019-04-16 02:27:23,"AI generated shinBag pants by @DrBeef_ are the coolest things I've ever worn.
The last photo is the AI generated photo that inspired these. 

#artificialintelligence #ai #fashion https://t.co/TdRDIHArh9",Coldie,Coldie,940,509,0,0,"['artificialintelligence', 'ai', 'fashion']","AI generated shinBag pants by @DrBeef_ are the coolest things I've ever worn.
The last photo is the AI generated photo that inspired these. 

#artificialintelligence #ai #fashionâ¦ https://t.co/TdRDIHArh9","AI generated shinBag pants by @DrBeef_ are the coolest things I've ever worn.
The last photo is the AI generated photo that inspired these. 

artificialintelligence ai fashion https://t.co/TdRDIHArh9",AI generated shinBag pants by are the coolest things Ive ever worn The last photo is the AI generated photo that inspired these httpstcoTdRDIHArh9
291,1117977679599480833,2019-04-16 02:27:04,"Is #ArtificialIntelligence the end of human #innovation? Quite the contrary! #AI will allow us to #imagine the unimaginable and bring new possibilities to life!

https://t.co/x4Gy0xEDkQ",Relmi Damiano,relmi,1072,540,0,0,"['ArtificialIntelligence', 'imagine', 'innovation?', 'AI']","Is #ArtificialIntelligence the end of human #innovation? Quite the contrary! #AI will allow us to #imagine the unimaginable and bring new possibilities to life!

https://t.co/x4Gy0xEDkQ","Is ArtificialIntelligence the end of human innovation? Quite the contrary! AI will allow us to imagine the unimaginable and bring new possibilities to life!

https://t.co/x4Gy0xEDkQ",Is the end of human Quite the contrary will allow us to the unimaginable and bring new possibilities to life httpstcox4Gy0xEDkQ
292,1117977633935876097,2019-04-16 02:26:53,"One Month, 500,000 Face Scans: How China Is Using A.I. to Profile a Minority - The New York Times
#AI #Biometrics #Privacy #ML https://t.co/MFLSGLCEjs",Gody,Gody,529,685,0,0,"['Privacy', 'ML', 'Biometrics', 'AI']","âOne Month, 500,000 Face Scans: How China Is Using A.I. to Profile a Minorityâ - The New York Times
#AI #Biometrics #Privacy #ML https://t.co/MFLSGLCEjs","One Month, 500,000 Face Scans: How China Is Using A.I. to Profile a Minority - The New York Times
AI Biometrics Privacy ML https://t.co/MFLSGLCEjs",One Month 500000 Face Scans How China Is Using AI to Profile a Minority The New York Times httpstcoMFLSGLCEjs
293,1117977619847372801,2019-04-16 02:26:50,What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Mar... https://t.co/6XHBCQROCi #ai #ml #dl,AI News Feed,AINewsFeed,4166,5685,0,0,"['dl', 'ai', 'ml']",What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Mar... https://t.co/6XHBCQROCi #ai #ml #dl,What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Mar... https://t.co/6XHBCQROCi ai ml dl,What Should K12 Students Know About Artificial Intelligence New Standards Are in the Works Mar httpstco6XHBCQROCi
294,1117977567687073793,2019-04-16 02:26:37,"@rachelsibande @CNN Really cool stuff and @Moustapha_6C founded the African Machine Learning Masters @AIMS_Next Rwanda. So much exciting projects happening.  Africa is rising, Africans coming up with African solutions through #AI #ml #DS and ready for #4IR","Richard J Munthali, PhD",RichardMunthali,2104,1019,0,1,"['4IR', 'DS', 'ml', 'AI']","@rachelsibande @CNN Really cool stuff and @Moustapha_6C founded the African Machine Learning Masters @AIMS_Next Rwanda. So much exciting projects happening.  Africa is rising, Africans coming up with African solutions through #AI #ml #DS and ready for #4IR","@rachelsibande @CNN Really cool stuff and @Moustapha_6C founded the African Machine Learning Masters @AIMS_Next Rwanda. So much exciting projects happening.  Africa is rising, Africans coming up with African solutions through AI ml DS and ready for 4IR",Really cool stuff and founded the African Machine Learning Masters Rwanda So much exciting projects happening Africa is rising Africans coming up with African solutions through and ready for
295,1117977511063740417,2019-04-16 02:26:24,At this rate we would need a safe word with #alexa #siri #ai,à¤¦à¥à¤°à¤¦à¤°à¥à¤¶à¥,25takka,25,4,0,0,"['alexa', 'ai', 'siri']",At this rate we would need a safe word with #alexa #siri #ai,At this rate we would need a safe word with alexa siri ai,At this rate we would need a safe word with
296,1117977260412137472,2019-04-16 02:25:24,The progress of #ArtificialIntelligence is amazing.  What's next for #AI in 2029? https://t.co/vRN0X1rTS8,Mic Farris,MicFarris,4105,4957,0,0,"['ArtificialIntelligence', 'AI']",The progress of #ArtificialIntelligence is amazing.  What's next for #AI in 2029? https://t.co/vRN0X1rTS8,The progress of ArtificialIntelligence is amazing.  What's next for AI in 2029? https://t.co/vRN0X1rTS8,The progress of is amazing Whats next for in 2029 httpstcovRN0X1rTS8
297,1117977243031097345,2019-04-16 02:25:20,Can #innovation be truly dangerous? Where will #AI lead? https://t.co/c18xjefjHb,Ram Mudambi,RMInnovation,39,519,1,1,"['innovation', 'AI']",Can #innovation be truly dangerous? Where will #AI lead? https://t.co/c18xjefjHb,Can innovation be truly dangerous? Where will AI lead? https://t.co/c18xjefjHb,Can be truly dangerous Where will lead httpstcoc18xjefjHb
298,1117977237452730370,2019-04-16 02:25:19,@TweakTown @deepsilver $SNE #Sony already leading the #VirtualReality #AI #ArtificialInteligence #Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are #Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL #reckless,Sony #TheOneandOnly,sonycomeback,5001,559,0,0,"['Etfs', 'Sony', 'VirtualReality', 'reckless', 'Robotics', 'AI', 'ArtificialInteligence']",@TweakTown @deepsilver $SNE #Sony already leading the #VirtualReality #AI #ArtificialInteligence #Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are #Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL #reckless,@TweakTown @deepsilver $SNE Sony already leading the VirtualReality AI ArtificialInteligence Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL reckless,SNE already leading the markets worth closer to 200 the market and analysts dont understand thie potential company and are are just automatically putting money into the same stocks AMZN FB AAPL
299,1117977201905930240,2019-04-16 02:25:10,@Investidea1 @MarioGabelli $SNE #Sony already leading #VirtualReality #AI #ArtificialInteligence #Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are #Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL #reckless #nikkei,Sony #TheOneandOnly,sonycomeback,5001,559,0,0,"['Etfs', 'Sony', 'VirtualReality', 'reckless', 'Robotics', 'AI', 'nikkei', 'ArtificialInteligence']",@Investidea1 @MarioGabelli $SNE #Sony already leading #VirtualReality #AI #ArtificialInteligence #Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are #Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL #reckless #nikkei,@Investidea1 @MarioGabelli $SNE Sony already leading VirtualReality AI ArtificialInteligence Robotics markets worth closer to $200 the market and analysts don't understand thie potential company and  are Etfs are just automatically putting money into the same stocks $AMZN $FB $AAPL reckless nikkei,SNE already leading markets worth closer to 200 the market and analysts dont understand thie potential company and are are just automatically putting money into the same stocks AMZN FB AAPL
300,1117977055080140801,2019-04-16 02:24:35,"my most recent appearance on #INNWorldReport - discussing #Article13 #filternet, our new #AI overlords, weaponization of #ClimateChange, mass political psychogenic illness, &amp; what happens when you try to fool the laws of physics  https://t.co/bA9sSCXMfA",Helen of desTroy,velocirapture23,177,169,0,1,"['Article13', 'INNWorldReport', 'ClimateChange,', 'filternet,', 'AI']","my most recent appearance on #INNWorldReport - discussing #Article13 #filternet, our new #AI overlords, weaponization of #ClimateChange, mass political psychogenic illness, &amp; what happens when you try to fool the laws of physics  https://t.co/bA9sSCXMfA","my most recent appearance on INNWorldReport - discussing Article13 filternet, our new AI overlords, weaponization of ClimateChange, mass political psychogenic illness, &amp; what happens when you try to fool the laws of physics  https://t.co/bA9sSCXMfA",my most recent appearance on discussing our new overlords weaponization of mass political psychogenic illness amp what happens when you try to fool the laws of physics httpstcobA9sSCXMfA
301,1117976939803885570,2019-04-16 02:24:08,"Not about writing, but highly relevant to the discussion on how writers can employ AI without dehumanizing their craft

#ai #art #writing https://t.co/7fOL9n8OBM",Granthika Co.,granthikaco,5,40,0,0,"['writing', 'art', 'ai']","Not about writing, but highly relevant to the discussion on how writers can employ AI without dehumanizing their craft

#ai #art #writing https://t.co/7fOL9n8OBM","Not about writing, but highly relevant to the discussion on how writers can employ AI without dehumanizing their craft

ai art writing https://t.co/7fOL9n8OBM",Not about writing but highly relevant to the discussion on how writers can employ AI without dehumanizing their craft httpstco7fOL9n8OBM
302,1117976923718725639,2019-04-16 02:24:04,"Downer stays on track as AI, intelligent cloud and IoT optimise train maintenance https://t.co/p1nrhJnQif #Learning #MicrosoftAI #AI #MachineLearning https://t.co/Cx5a3ZzpHl",ð®ð³ SKumarS ð¨ð¦ð,jobinindia,3668,2132,0,1,"['Learning', 'MachineLearning', 'MicrosoftAI', 'AI']","Downer stays on track as AI, intelligent cloud and IoT optimise train maintenance https://t.co/p1nrhJnQif #Learning #MicrosoftAI #AI #MachineLearning https://t.co/Cx5a3ZzpHl","Downer stays on track as AI, intelligent cloud and IoT optimise train maintenance https://t.co/p1nrhJnQif Learning MicrosoftAI AI MachineLearning https://t.co/Cx5a3ZzpHl",Downer stays on track as AI intelligent cloud and IoT optimise train maintenance httpstcop1nrhJnQif httpstcoCx5a3ZzpHl
303,1117976677588635648,2019-04-16 02:23:05,Big data in 2018: the experts have their say https://t.co/a65sxaBvWk #ai,Theo ð»,Theodore_Bear,324,597,0,0,['ai'],Big data in 2018: the experts have their say https://t.co/a65sxaBvWk #ai,Big data in 2018: the experts have their say https://t.co/a65sxaBvWk ai,Big data in 2018 the experts have their say httpstcoa65sxaBvWk
304,1117976405990678529,2019-04-16 02:22:00,"IBM wants to keep its employees from quitting, and its using artificial intelligence to do it, per the @washingtonpost. #AI https://t.co/GKTJErJeoP",UChicagoMastersCS,UChicagoMPCS,1519,1612,1,1,['AI'],"IBM wants to keep its employees from quitting, and itâs using artificial intelligence to do it, per the @washingtonpost. #AI https://t.co/GKTJErJeoP","IBM wants to keep its employees from quitting, and its using artificial intelligence to do it, per the @washingtonpost. AI https://t.co/GKTJErJeoP",IBM wants to keep its employees from quitting and its using artificial intelligence to do it per the httpstcoGKTJErJeoP
